DeviceProfileName,Time,AirTemperature,AirHumidity,BarometricPressure,CO2SensorTemperature,Unit
Decentlab_Air_Monitor,2023-10-05T12:00:45.397+00:00,23.21706298828125,55.60736083984375,98378,22.82,°C
Decentlab_Air_Monitor,2023-10-05T12:00:47.548+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T12:08:42.840+00:00,23.31895141601563,55.248779296875,98452,23.11,°C
Decentlab_Air_Monitor,2023-10-05T12:08:47.148+00:00,23.31895141601563,55.248779296875,98452,23.11,°C
Decentlab_Air_Monitor,2023-10-05T12:10:39.400+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T12:10:44.898+00:00,23.19829406738281,55.68365478515625,98400,22.81,°C
Decentlab_Air_Monitor,2023-10-05T12:18:46.500+00:00,23.29750122070312,55.37847900390625,98446,23.1,°C
Decentlab_Air_Monitor,2023-10-05T12:18:48.651+00:00,23.29750122070312,55.37847900390625,98446,23.1,°C
Decentlab_Air_Monitor,2023-10-05T12:18:50.803+00:00,23.29750122070312,55.37847900390625,98446,23.1,°C
Decentlab_Air_Monitor,2023-10-05T12:20:42.051+00:00,23.18220642089843,55.83815002441406,98384,22.79,°C
Decentlab_Air_Monitor,2023-10-05T12:28:43.158+00:00,23.276051025390622,55.443328857421875,98420,23.08,°C
Decentlab_Air_Monitor,2023-10-05T12:30:36.704+00:00,23.168800048828125,55.92207336425781,98366,22.78,°C
Decentlab_Air_Monitor,2023-10-05T12:38:43.988+00:00,23.259963378906242,55.51390075683594,98400,23.06,°C
Decentlab_Air_Monitor,2023-10-05T12:40:38.510+00:00,23.155393676757804,55.92207336425781,98342,22.76,°C
Decentlab_Air_Monitor,2023-10-05T12:48:48.444+00:00,23.249238281249994,55.43760681152344,98398,23.05,°C
Decentlab_Air_Monitor,2023-10-05T12:50:40.131+00:00,23.141987304687497,55.840057373046875,98346,22.75,°C
Decentlab_Air_Monitor,2023-10-05T12:58:47.177+00:00,23.243875732421877,55.53106689453125,98404,23.04,°C
Decentlab_Air_Monitor,2023-10-05T13:00:40.828+00:00,23.13662475585938,55.9354248046875,98352,22.74,°C
Decentlab_Air_Monitor,2023-10-05T13:08:45.710+00:00,23.22510681152344,55.56730651855469,98378,23.03,°C
Decentlab_Air_Monitor,2023-10-05T13:10:42.303+00:00,23.109812011718752,55.97166442871094,98316,22.73,°C
Decentlab_Air_Monitor,2023-10-05T13:18:48.602+00:00,23.21438171386719,55.710357666015625,98382,23.02,°C
Decentlab_Air_Monitor,2023-10-05T13:20:39.230+00:00,23.10444946289062,56.152862548828125,98334,22.72,°C
Decentlab_Air_Monitor,2023-10-05T13:30:37.606+00:00,23.091043090820314,56.34169006347656,98346,22.71,°C
Decentlab_Air_Monitor,2023-10-05T13:38:42.354+00:00,23.187568969726563,56.12615966796875,98400,22.99,°C
Decentlab_Air_Monitor,2023-10-05T13:40:37.801+00:00,23.074955444335934,56.58392333984375,98348,22.69,°C
Decentlab_Air_Monitor,2023-10-05T13:48:43.286+00:00,23.17416259765624,56.32643127441406,98408,22.98,°C
Decentlab_Air_Monitor,2023-10-05T13:50:36.269+00:00,23.056186523437496,56.78228759765625,98354,22.68,°C
Decentlab_Air_Monitor,2023-10-05T13:58:41.397+00:00,23.160756225585935,56.40653991699219,98416,22.96,°C
Decentlab_Air_Monitor,2023-10-05T14:00:43.208+00:00,23.03741760253906,56.862396240234375,98360,22.66,°C
Decentlab_Air_Monitor,2023-10-05T14:08:45.123+00:00,23.144668579101555,56.49809265136719,98424,22.95,°C
Decentlab_Air_Monitor,2023-10-05T14:10:37.530+00:00,23.01864868164062,56.976837158203125,98374,22.64,°C
Decentlab_Air_Monitor,2023-10-05T14:28:48.582+00:00,23.099086914062504,56.67547607421875,98420,22.92,°C
Decentlab_Air_Monitor,2023-10-05T14:30:40.169+00:00,22.981110839843744,57.15040588378906,98366,22.6,°C
Decentlab_Air_Monitor,2023-10-05T14:40:39.550+00:00,22.954298095703116,57.289642333984375,98356,22.57,°C
Decentlab_Air_Monitor,2023-10-05T14:50:37.748+00:00,22.927485351562503,57.266754150390625,98352,22.55,°C
Decentlab_Air_Monitor,2023-10-05T14:58:46.825+00:00,23.053505249023438,56.76702880859375,98424,22.86,°C
Decentlab_Air_Monitor,2023-10-05T15:00:36.216+00:00,22.908716430664064,57.259124755859375,98372,22.53,°C
Decentlab_Air_Monitor,2023-10-05T15:08:44.310+00:00,23.03741760253906,56.80708312988281,98436,22.85,°C
Decentlab_Air_Monitor,2023-10-05T15:18:47.446+00:00,23.02132995605468,56.93487548828125,98428,22.83,°C
Decentlab_Air_Monitor,2023-10-05T15:18:51.755+00:00,23.02132995605468,56.93487548828125,98428,22.83,°C
Decentlab_Air_Monitor,2023-10-05T15:20:37.470+00:00,22.86849731445313,57.47846984863281,98368,22.49,°C
Decentlab_Air_Monitor,2023-10-05T15:28:51.008+00:00,22.999879760742182,57.07220458984375,98416,22.81,°C
Decentlab_Air_Monitor,2023-10-05T15:28:53.166+00:00,22.999879760742182,57.07220458984375,98416,22.81,°C
Decentlab_Air_Monitor,2023-10-05T15:30:41.688+00:00,22.833640747070312,57.65966796875,98356,22.46,°C
Decentlab_Air_Monitor,2023-10-05T15:38:46+00:00,22.970385742187496,57.12751770019531,98418,22.78,°C
Decentlab_Air_Monitor,2023-10-05T15:38:48.151+00:00,22.970385742187496,57.12751770019531,98418,22.78,°C
Decentlab_Air_Monitor,2023-10-05T15:38:50.306+00:00,22.970385742187496,57.12751770019531,98418,22.78,°C
Decentlab_Air_Monitor,2023-10-05T15:40:40.115+00:00,22.825596923828122,57.65776062011719,98358,22.42,°C
Decentlab_Air_Monitor,2023-10-05T15:48:47.672+00:00,22.948935546875,57.16566467285156,98406,22.76,°C
Decentlab_Air_Monitor,2023-10-05T15:48:49.829+00:00,22.948935546875,57.16566467285156,98406,22.76,°C
Decentlab_Air_Monitor,2023-10-05T15:48:51.982+00:00,22.948935546875,57.16566467285156,98406,22.76,°C
Decentlab_Air_Monitor,2023-10-05T15:50:43.481+00:00,22.780015258789057,57.74549865722656,98350,22.39,°C
Decentlab_Air_Monitor,2023-10-05T15:58:48.326+00:00,22.92480407714843,57.327789306640625,98394,22.73,°C
Decentlab_Air_Monitor,2023-10-05T15:58:50.483+00:00,22.92480407714843,57.327789306640625,98394,22.73,°C
Decentlab_Air_Monitor,2023-10-05T15:58:52.642+00:00,22.92480407714843,57.327789306640625,98394,22.73,°C
Decentlab_Air_Monitor,2023-10-05T16:00:37.743+00:00,22.74247741699218,57.953399658203125,98334,22.35,°C
Decentlab_Air_Monitor,2023-10-05T16:08:46.966+00:00,22.892628784179685,57.35258483886719,98354,22.7,°C
Decentlab_Air_Monitor,2023-10-05T16:08:49.121+00:00,22.892628784179685,57.35258483886719,98354,22.7,°C
Decentlab_Air_Monitor,2023-10-05T16:08:51.273+00:00,22.892628784179685,57.35258483886719,98354,22.7,°C
Decentlab_Air_Monitor,2023-10-05T16:10:36.204+00:00,22.707620849609377,57.9190673828125,98296,22.32,°C
Decentlab_Air_Monitor,2023-10-05T16:18:41.690+00:00,22.87117858886719,57.201904296875,98346,22.68,°C
Decentlab_Air_Monitor,2023-10-05T16:18:43.848+00:00,22.87117858886719,57.201904296875,98346,22.68,°C
Decentlab_Air_Monitor,2023-10-05T16:18:45.998+00:00,22.87117858886719,57.201904296875,98346,22.68,°C
Decentlab_Air_Monitor,2023-10-05T16:20:39.122+00:00,22.683489379882808,57.75312805175781,98292,22.29,°C
Decentlab_Air_Monitor,2023-10-05T16:28:44.253+00:00,22.85509094238281,57.20953369140625,98304,22.66,°C
Decentlab_Air_Monitor,2023-10-05T16:28:46.410+00:00,22.85509094238281,57.20953369140625,98304,22.66,°C
Decentlab_Air_Monitor,2023-10-05T16:28:48.567+00:00,22.85509094238281,57.20953369140625,98304,22.66,°C
Decentlab_Air_Monitor,2023-10-05T16:30:41.030+00:00,22.66203918457031,57.785552978515625,98246,22.27,°C
Decentlab_Air_Monitor,2023-10-05T16:38:47.077+00:00,22.83632202148437,57.175201416015625,98288,22.64,°C
Decentlab_Air_Monitor,2023-10-05T16:38:51.392+00:00,22.83632202148437,57.175201416015625,98288,22.64,°C
Decentlab_Air_Monitor,2023-10-05T16:40:41.306+00:00,22.648632812500004,57.716888427734375,98238,22.25,°C
Decentlab_Air_Monitor,2023-10-05T16:48:41.405+00:00,22.830959472656254,57.13133239746094,98290,22.63,°C
Decentlab_Air_Monitor,2023-10-05T16:48:43.564+00:00,22.830959472656254,57.13133239746094,98290,22.63,°C
Decentlab_Air_Monitor,2023-10-05T16:50:41.853+00:00,22.64595153808593,57.65776062011719,98248,22.25,°C
Decentlab_Air_Monitor,2023-10-05T16:58:48.719+00:00,22.82023437499999,57.076019287109375,98346,22.63,°C
Decentlab_Air_Monitor,2023-10-05T16:58:50.879+00:00,22.82023437499999,57.076019287109375,98346,22.63,°C
Decentlab_Air_Monitor,2023-10-05T16:58:53.032+00:00,22.82023437499999,57.076019287109375,98346,22.63,°C
Decentlab_Air_Monitor,2023-10-05T17:00:40.454+00:00,22.63790771484374,57.571929931640625,98290,22.25,°C
Decentlab_Air_Monitor,2023-10-05T17:08:42.092+00:00,22.817553100585933,56.90626525878906,98340,22.62,°C
Decentlab_Air_Monitor,2023-10-05T17:08:46.401+00:00,22.817553100585933,56.90626525878906,98340,22.62,°C
Decentlab_Air_Monitor,2023-10-05T17:10:38.237+00:00,22.643270263671873,57.40599060058594,98286,22.25,°C
Decentlab_Air_Monitor,2023-10-05T17:18:45.455+00:00,22.809509277343743,56.81280517578125,98340,22.62,°C
Decentlab_Air_Monitor,2023-10-05T17:18:47.610+00:00,22.809509277343743,56.81280517578125,98340,22.62,°C
Decentlab_Air_Monitor,2023-10-05T17:20:43.794+00:00,22.63790771484374,57.29345703125,98284,22.25,°C
Decentlab_Air_Monitor,2023-10-05T17:28:44.906+00:00,22.806828002929684,56.77656555175781,98348,22.61,°C
Decentlab_Air_Monitor,2023-10-05T17:28:47.064+00:00,22.806828002929684,56.77656555175781,98348,22.61,°C
Decentlab_Air_Monitor,2023-10-05T17:28:49.221+00:00,22.806828002929684,56.77656555175781,98348,22.61,°C
Decentlab_Air_Monitor,2023-10-05T17:30:40.922+00:00,22.63790771484374,57.25340270996094,98294,22.25,°C
Decentlab_Air_Monitor,2023-10-05T17:38:45.660+00:00,22.801465454101567,56.770843505859375,98330,22.61,°C
Decentlab_Air_Monitor,2023-10-05T17:38:47.817+00:00,22.801465454101567,56.770843505859375,98330,22.61,°C
Decentlab_Air_Monitor,2023-10-05T17:38:49.973+00:00,22.801465454101567,56.770843505859375,98330,22.61,°C
Decentlab_Air_Monitor,2023-10-05T17:40:38.624+00:00,22.632545166015625,57.31443786621094,98268,22.24,°C
Decentlab_Air_Monitor,2023-10-05T17:48:48.080+00:00,22.798784179687495,56.87956237792969,98310,22.6,°C
Decentlab_Air_Monitor,2023-10-05T17:48:50.233+00:00,22.798784179687495,56.87956237792969,98310,22.6,°C
Decentlab_Air_Monitor,2023-10-05T17:48:52.384+00:00,22.798784179687495,56.87956237792969,98310,22.6,°C
Decentlab_Air_Monitor,2023-10-05T17:50:38.043+00:00,22.629863891601566,57.385009765625,98258,22.24,°C
Decentlab_Air_Monitor,2023-10-05T17:58:43.227+00:00,22.796102905273436,56.87384033203125,98292,22.6,°C
Decentlab_Air_Monitor,2023-10-05T17:58:45.383+00:00,22.796102905273436,56.87384033203125,98292,22.6,°C
Decentlab_Air_Monitor,2023-10-05T17:58:47.543+00:00,22.796102905273436,56.87384033203125,98292,22.6,°C
Decentlab_Air_Monitor,2023-10-05T18:00:42.962+00:00,22.627182617187493,57.39836120605469,98234,22.24,°C
Decentlab_Air_Monitor,2023-10-05T18:08:44.927+00:00,22.793421630859378,56.8662109375,98274,22.6,°C
Decentlab_Air_Monitor,2023-10-05T18:08:47.086+00:00,22.793421630859378,56.8662109375,98274,22.6,°C
Decentlab_Air_Monitor,2023-10-05T18:08:49.241+00:00,22.793421630859378,56.8662109375,98274,22.6,°C
Decentlab_Air_Monitor,2023-10-05T18:10:41.219+00:00,22.627182617187493,57.37928771972656,98220,22.24,°C
Decentlab_Air_Monitor,2023-10-05T18:18:47.653+00:00,22.788059082031246,56.88909912109375,98256,22.6,°C
Decentlab_Air_Monitor,2023-10-05T18:18:49.810+00:00,22.788059082031246,56.88909912109375,98256,22.6,°C
Decentlab_Air_Monitor,2023-10-05T18:20:41.803+00:00,22.627182617187493,57.385009765625,98202,22.24,°C
Decentlab_Air_Monitor,2023-10-05T18:28:44.336+00:00,22.788059082031246,56.82234191894531,98238,22.59,°C
Decentlab_Air_Monitor,2023-10-05T18:28:48.642+00:00,22.788059082031246,56.82234191894531,98238,22.59,°C
Decentlab_Air_Monitor,2023-10-05T18:30:40.484+00:00,22.624501342773435,57.29536437988281,98184,22.23,°C
Decentlab_Air_Monitor,2023-10-05T18:38:42.653+00:00,22.77465270996094,56.65068054199219,98212,22.58,°C
Decentlab_Air_Monitor,2023-10-05T18:38:44.813+00:00,22.77465270996094,56.65068054199219,98212,22.58,°C
Decentlab_Air_Monitor,2023-10-05T18:50:43.616+00:00,22.616457519531245,56.86811828613281,98148,22.22,°C
Decentlab_Air_Monitor,2023-10-05T18:58:43.316+00:00,22.76929016113281,56.33978271484375,98192,22.58,°C
Decentlab_Air_Monitor,2023-10-05T18:58:45.474+00:00,22.76929016113281,56.33978271484375,98192,22.58,°C
Decentlab_Air_Monitor,2023-10-05T19:00:40.075+00:00,22.611094970703128,56.77656555175781,98142,22.22,°C
Decentlab_Air_Monitor,2023-10-05T19:08:44.635+00:00,22.76392761230469,56.24822998046875,98188,22.57,°C
Decentlab_Air_Monitor,2023-10-05T19:10:38.999+00:00,22.605732421874997,56.679290771484375,98134,22.22,°C
Decentlab_Air_Monitor,2023-10-05T19:18:41.968+00:00,22.75856506347656,56.19291687011719,98182,22.57,°C
Decentlab_Air_Monitor,2023-10-05T19:18:44.123+00:00,22.75856506347656,56.19291687011719,98182,22.57,°C
Decentlab_Air_Monitor,2023-10-05T19:28:45.442+00:00,22.75052124023437,56.18147277832031,98178,22.56,°C
Decentlab_Air_Monitor,2023-10-05T19:30:37.132+00:00,22.59232604980469,56.648773193359375,98122,22.2,°C
Decentlab_Air_Monitor,2023-10-05T19:38:44.650+00:00,22.737114868164063,56.164306640625,98160,22.55,°C
Decentlab_Air_Monitor,2023-10-05T19:38:46.805+00:00,22.737114868164063,56.164306640625,98160,22.55,°C
Decentlab_Air_Monitor,2023-10-05T19:40:37.645+00:00,22.57891967773437,56.6373291015625,98104,22.19,°C
Decentlab_Air_Monitor,2023-10-05T19:48:44.030+00:00,22.718345947265625,56.164306640625,98170,22.54,°C
Decentlab_Air_Monitor,2023-10-05T19:50:40.733+00:00,22.573557128906252,56.64305114746094,98114,22.18,°C
Decentlab_Air_Monitor,2023-10-05T19:58:47.377+00:00,22.712983398437494,56.17002868652344,98140,22.53,°C
Decentlab_Air_Monitor,2023-10-05T19:58:49.534+00:00,22.712983398437494,56.17002868652344,98140,22.53,°C
Decentlab_Air_Monitor,2023-10-05T20:00:42.413+00:00,22.56015075683593,56.6373291015625,98078,22.17,°C
Decentlab_Air_Monitor,2023-10-05T20:00:46.719+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:08:44.355+00:00,22.712983398437494,56.15476989746094,98112,22.52,°C
Decentlab_Air_Monitor,2023-10-05T20:08:46.515+00:00,22.712983398437494,56.15476989746094,98112,22.52,°C
Decentlab_Air_Monitor,2023-10-05T20:10:38.278+00:00,22.549425659179683,56.61444091796875,98054,22.16,°C
Decentlab_Air_Monitor,2023-10-05T20:10:40.428+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:10:42.580+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:18:42.396+00:00,22.710302124023436,56.10517883300781,98102,22.5,°C
Decentlab_Air_Monitor,2023-10-05T20:20:39.523+00:00,22.538700561523434,56.54005432128906,98042,22.15,°C
Decentlab_Air_Monitor,2023-10-05T20:20:43.828+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:30:40.027+00:00,22.530656738281245,56.4542236328125,98030,22.14,°C
Decentlab_Air_Monitor,2023-10-05T20:30:42.177+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:30:44.329+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:38:42.471+00:00,22.683489379882808,55.96022033691406,98090,22.48,°C
Decentlab_Air_Monitor,2023-10-05T20:38:44.627+00:00,22.683489379882808,55.96022033691406,98090,22.48,°C
Decentlab_Air_Monitor,2023-10-05T20:40:38.988+00:00,22.519931640624996,56.3931884765625,98036,22.13,°C
Decentlab_Air_Monitor,2023-10-05T20:40:41.138+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:40:43.292+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:48:46.076+00:00,22.67812683105469,55.923980712890625,98104,22.47,°C
Decentlab_Air_Monitor,2023-10-05T20:48:48.233+00:00,22.67812683105469,55.923980712890625,98104,22.47,°C
Decentlab_Air_Monitor,2023-10-05T20:50:36.946+00:00,22.517250366210938,56.35504150390625,98048,22.12,°C
Decentlab_Air_Monitor,2023-10-05T20:50:39.104+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:50:41.259+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T20:58:46.868+00:00,22.67276428222656,55.859130859375,98102,22.47,°C
Decentlab_Air_Monitor,2023-10-05T21:00:40.839+00:00,22.517250366210938,56.29209899902344,98042,22.12,°C
Decentlab_Air_Monitor,2023-10-05T21:00:42.995+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:00:45.148+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:08:41.263+00:00,22.6700830078125,55.862945556640625,98086,22.47,°C
Decentlab_Air_Monitor,2023-10-05T21:08:43.413+00:00,22.6700830078125,55.862945556640625,98086,22.47,°C
Decentlab_Air_Monitor,2023-10-05T21:10:37.179+00:00,22.519931640624996,56.30926513671875,98030,22.13,°C
Decentlab_Air_Monitor,2023-10-05T21:10:39.337+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:10:41.494+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:18:48.447+00:00,22.6700830078125,55.89727783203125,98084,22.47,°C
Decentlab_Air_Monitor,2023-10-05T21:18:50.599+00:00,22.6700830078125,55.89727783203125,98084,22.47,°C
Decentlab_Air_Monitor,2023-10-05T21:20:41.364+00:00,22.519931640624996,56.31880187988281,98026,22.13,°C
Decentlab_Air_Monitor,2023-10-05T21:20:43.517+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:20:45.670+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:28:46.057+00:00,22.66203918457031,55.91444396972656,98080,22.46,°C
Decentlab_Air_Monitor,2023-10-05T21:28:48.210+00:00,22.66203918457031,55.91444396972656,98080,22.46,°C
Decentlab_Air_Monitor,2023-10-05T21:30:40.239+00:00,22.51456909179688,56.34931945800781,98026,22.12,°C
Decentlab_Air_Monitor,2023-10-05T21:30:44.547+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:38:42.795+00:00,22.65399536132812,55.99455261230469,98084,22.45,°C
Decentlab_Air_Monitor,2023-10-05T21:38:44.949+00:00,22.65399536132812,55.99455261230469,98084,22.45,°C
Decentlab_Air_Monitor,2023-10-05T21:40:39.459+00:00,22.509206542968748,56.42179870605469,98026,22.12,°C
Decentlab_Air_Monitor,2023-10-05T21:40:41.612+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:40:43.766+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:48:45.278+00:00,22.64595153808593,56.046051025390625,98078,22.45,°C
Decentlab_Air_Monitor,2023-10-05T21:48:47.429+00:00,22.64595153808593,56.046051025390625,98078,22.45,°C
Decentlab_Air_Monitor,2023-10-05T21:50:35.874+00:00,22.503843994140617,56.47901916503906,98024,22.11,°C
Decentlab_Air_Monitor,2023-10-05T21:50:40.173+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T21:58:44.304+00:00,22.63790771484374,56.137603759765625,98082,22.44,°C
Decentlab_Air_Monitor,2023-10-05T21:58:46.456+00:00,22.63790771484374,56.137603759765625,98082,22.44,°C
Decentlab_Air_Monitor,2023-10-05T22:00:38.734+00:00,22.49311889648437,56.59346008300781,98026,22.1,°C
Decentlab_Air_Monitor,2023-10-05T22:00:40.886+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T22:10:41.017+00:00,22.47971252441406,56.69645690917969,98012,22.09,°C
Decentlab_Air_Monitor,2023-10-05T22:10:45.331+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T22:18:46.402+00:00,22.616457519531245,56.259674072265625,98062,22.42,°C
Decentlab_Air_Monitor,2023-10-05T22:18:48.555+00:00,22.616457519531245,56.259674072265625,98062,22.42,°C
Decentlab_Air_Monitor,2023-10-05T22:20:45.820+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T22:20:43.666+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T22:28:41.970+00:00,22.611094970703128,56.20054626464844,98056,22.41,°C
Decentlab_Air_Monitor,2023-10-05T22:28:44.126+00:00,22.611094970703128,56.20054626464844,98056,22.41,°C
Decentlab_Air_Monitor,2023-10-05T22:30:40.614+00:00,22.466306152343755,56.58201599121094,98000,22.08,°C
Decentlab_Air_Monitor,2023-10-05T22:30:42.764+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T22:30:44.919+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-05T22:40:44.436+00:00,22.460943603515624,56.52098083496094,97992,22.07,°C
Decentlab_Air_Monitor,2023-10-05T22:50:42.161+00:00,22.455581054687492,56.53814697265625,98004,22.07,°C
Decentlab_Air_Monitor,2023-10-05T22:58:46.798+00:00,22.5842822265625,56.24632263183594,98044,22.38,°C
Decentlab_Air_Monitor,2023-10-05T23:00:43.408+00:00,22.444855957031244,56.6678466796875,97988,22.06,°C
Decentlab_Air_Monitor,2023-10-05T23:08:41.404+00:00,22.573557128906252,56.229156494140625,98048,22.37,°C
Decentlab_Air_Monitor,2023-10-05T23:08:43.561+00:00,22.573557128906252,56.229156494140625,98048,22.37,°C
Decentlab_Air_Monitor,2023-10-05T23:10:39.914+00:00,22.434130859374996,56.6373291015625,97992,22.04,°C
Decentlab_Air_Monitor,2023-10-05T23:18:43.870+00:00,22.565513305664062,56.23297119140625,98050,22.36,°C
Decentlab_Air_Monitor,2023-10-05T23:28:42.939+00:00,22.55210693359374,56.274932861328125,98052,22.35,°C
Decentlab_Air_Monitor,2023-10-05T23:30:40.778+00:00,22.407318115234368,56.6983642578125,97996,22.02,°C
Decentlab_Air_Monitor,2023-10-05T23:38:44.762+00:00,22.541381835937493,56.23297119140625,98048,22.34,°C
Decentlab_Air_Monitor,2023-10-05T23:38:46.919+00:00,22.541381835937493,56.23297119140625,98048,22.34,°C
Decentlab_Air_Monitor,2023-10-05T23:48:43.263+00:00,22.530656738281245,56.164306640625,98028,22.33,°C
Decentlab_Air_Monitor,2023-10-05T23:50:36.978+00:00,22.391230468750003,56.58201599121094,97974,22,°C
Decentlab_Air_Monitor,2023-10-05T23:58:48.376+00:00,22.522612915039055,56.24822998046875,98032,22.32,°C
Decentlab_Air_Monitor,2023-10-05T23:58:50.527+00:00,22.522612915039055,56.24822998046875,98032,22.32,°C
Decentlab_Air_Monitor,2023-10-06T00:00:41.605+00:00,22.380505371093754,56.68310546875,97978,21.99,°C
Decentlab_Air_Monitor,2023-10-06T00:00:43.757+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:08:41.846+00:00,22.509206542968748,56.229156494140625,98034,22.31,°C
Decentlab_Air_Monitor,2023-10-06T00:08:43.997+00:00,22.509206542968748,56.229156494140625,98034,22.31,°C
Decentlab_Air_Monitor,2023-10-06T00:10:36.353+00:00,22.36978027343749,56.62397766113281,97980,21.98,°C
Decentlab_Air_Monitor,2023-10-06T00:18:48.781+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:18:54.278+00:00,22.503843994140617,56.19673156738281,98032,22.3,°C
Decentlab_Air_Monitor,2023-10-06T00:20:41.810+00:00,22.367098999023433,56.602996826171875,97976,21.97,°C
Decentlab_Air_Monitor,2023-10-06T00:20:43.967+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:20:46.120+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:28:44.890+00:00,22.4984814453125,56.18147277832031,98030,22.3,°C
Decentlab_Air_Monitor,2023-10-06T00:30:40.931+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:30:38.779+00:00,22.359055175781243,56.58201599121094,97972,21.97,°C
Decentlab_Air_Monitor,2023-10-06T00:38:44.987+00:00,22.48775634765625,56.18719482421875,98020,22.29,°C
Decentlab_Air_Monitor,2023-10-06T00:40:42.872+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:48:48.719+00:00,22.47971252441406,56.225341796875,98020,22.28,°C
Decentlab_Air_Monitor,2023-10-06T00:50:41.051+00:00,22.342967529296878,56.63923645019531,97962,21.95,°C
Decentlab_Air_Monitor,2023-10-06T00:50:43.200+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:50:45.353+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T00:58:45.248+00:00,22.460943603515624,56.290191650390625,98010,22.26,°C
Decentlab_Air_Monitor,2023-10-06T01:00:37.220+00:00,22.3268798828125,56.686920166015625,97950,21.94,°C
Decentlab_Air_Monitor,2023-10-06T01:08:48.133+00:00,22.452899780273434,56.29400634765625,97996,22.25,°C
Decentlab_Air_Monitor,2023-10-06T01:10:39.633+00:00,22.30811096191406,56.671661376953125,97940,21.92,°C
Decentlab_Air_Monitor,2023-10-06T01:10:41.788+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T01:10:43.938+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T01:18:46.267+00:00,22.436812133789054,56.32452392578125,98000,22.23,°C
Decentlab_Air_Monitor,2023-10-06T01:20:38.904+00:00,22.28397949218749,56.72125244140625,97944,21.9,°C
Decentlab_Air_Monitor,2023-10-06T01:20:41.063+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T01:28:41.846+00:00,22.418043212890616,56.33024597167969,98000,22.21,°C
Decentlab_Air_Monitor,2023-10-06T01:30:43.606+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T01:38:42.671+00:00,22.39659301757812,56.26921081542969,98004,22.19,°C
Decentlab_Air_Monitor,2023-10-06T01:40:40.047+00:00,22.243760375976557,56.68119812011719,97946,21.85,°C
Decentlab_Air_Monitor,2023-10-06T01:40:42.196+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T01:40:44.355+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T01:48:41.021+00:00,22.380505371093754,56.183380126953125,98004,22.18,°C
Decentlab_Air_Monitor,2023-10-06T01:50:37.826+00:00,22.23035400390625,56.6068115234375,97952,21.83,°C
Decentlab_Air_Monitor,2023-10-06T01:50:42.140+00:00,0,0,0,0,
Decentlab_Air_Monitor,2023-10-06T01:58:44.280+00:00,22.372461547851564,56.09564208984375,98022,22.16,°C
Decentlab_Air_Monitor,2023-10-06T02:00:39.392+00:00,22.21962890625,56.526702880859375,97966,21.82,°C
